Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"1773.6989","Mycobacterium tuberculosis strain I0004050-6",,1773,"WGS","I0004050-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010427","GCF_001947745.1",,"MQIC00000000",,"Texas A&M University",,"Illumina HiSeq","89.2x","software developed in-house v. Sep-2016",,,30,4385409,65.6,4305,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.2,100,,,"Good","2017-01-18T10:15:47.499Z","2017-01-18T10:15:47.499Z"
"1773.6990","Mycobacterium tuberculosis strain I0004083-7",,1773,"WGS","I0004083-7",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010430","GCF_001947765.1",,"MQIF00000000",,"Texas A&M University",,"Illumina HiSeq","34.2x","software developed in-house v. Sep-2016",,,53,4398819,65.57,4352,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,98.9,100,,,"Good","2017-01-18T10:21:28.101Z","2017-01-18T10:21:28.101Z"
"1773.6991","Mycobacterium tuberculosis strain I0004426-8",,1773,"WGS","I0004426-8",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010442","GCF_001947805.1",,"MQIR00000000",,"Texas A&M University",,"Illumina HiSeq","429.6x","software developed in-house v. Sep-2016",,,8,4378712,65.57,4275,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.6,99.4,100,,,"Good","2017-01-18T10:20:12.848Z","2017-01-18T10:20:12.848Z"
"1773.6992","Mycobacterium tuberculosis strain M0018715-4",,1773,"WGS","M0018715-4",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010445","GCF_001947815.1",,"MQIU00000000",,"Texas A&M University",,"Illumina HiSeq","115.4x","software developed in-house v. Sep-2016",,,5,4397499,65.62,4285,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:14:49.326Z","2017-01-18T10:14:49.326Z"
"1773.6993","Mycobacterium tuberculosis strain M0018310-4",,1773,"WGS","M0018310-4",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010439","GCF_001947825.1",,"MQIO00000000",,"Texas A&M University",,"Illumina HiSeq","260.9x","software developed in-house v. Sep-2016",,,5,4378622,65.58,4262,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:11:59.965Z","2017-01-18T10:11:59.965Z"
"1773.6994","Mycobacterium tuberculosis strain M0018174-4",,1773,"WGS","M0018174-4",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010436","GCF_001947865.1",,"MQIL00000000",,"Texas A&M University",,"Illumina HiSeq","93.7x","software developed in-house v. Sep-2016",,,12,4391558,65.6,4283,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:12:12.942Z","2017-01-18T10:12:12.942Z"
"1773.6995","Mycobacterium tuberculosis strain I0004553-9",,1773,"WGS","I0004553-9",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010449","GCF_001947885.1",,"MQIY00000000",,"Texas A&M University",,"Illumina HiSeq","81.2x","software developed in-house v. Sep-2016",,,22,4393211,65.6,4291,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:14:54.548Z","2017-01-18T10:14:54.548Z"
"1773.6996","Mycobacterium tuberculosis strain I0003711-4",,1773,"WGS","I0003711-4",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010453","GCF_001947895.1",,"MQJC00000000",,"Texas A&M University",,"Illumina HiSeq","165.2x","software developed in-house v. Sep-2016",,,10,4387910,65.61,4269,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:13:53.911Z","2017-01-18T10:13:53.911Z"
"1773.6997","Mycobacterium tuberculosis strain I0003367-5",,1773,"WGS","I0003367-5",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010456","GCF_001947905.1",,"MQJF00000000",,"Texas A&M University",,"Illumina HiSeq","101.4x","software developed in-house v. Sep-2016",,,31,4356934,65.57,4304,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.6,99.4,100,,,"Good","2017-01-18T10:20:35.122Z","2017-01-18T10:20:35.122Z"
"1773.6998","Mycobacterium tuberculosis strain I0005346-7",,1773,"WGS","I0005346-7",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010459","GCF_001947915.1",,"MQJI00000000",,"Texas A&M University",,"Illumina HiSeq","90.0x","software developed in-house v. Sep-2016",,,12,4414079,65.62,4296,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:19:57.501Z","2017-01-18T10:19:57.501Z"
"1773.6999","Mycobacterium tuberculosis strain I0004903-6",,1773,"WGS","I0004903-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010463","GCF_001947965.1",,"MQJM00000000",,"Texas A&M University",,"Illumina HiSeq","304.5x","software developed in-house v. Sep-2016",,,15,4380260,65.61,4271,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:14:21.585Z","2017-01-18T10:14:21.585Z"
"1773.7000","Mycobacterium tuberculosis strain I0004564-6",,1773,"WGS","I0004564-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010466","GCF_001947975.1",,"MQJP00000000",,"Texas A&M University",,"Illumina HiSeq","135.4x","software developed in-house v. Sep-2016",,,17,4366559,65.58,4295,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.4,100,1.1,,"Good","2017-01-18T10:23:13.244Z","2017-01-18T10:23:13.244Z"
"1773.7001","Mycobacterium tuberculosis strain I0004768-3",,1773,"WGS","I0004768-3",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010469","GCF_001947985.1",,"MQJS00000000",,"Texas A&M University",,"Illumina HiSeq","130.2x","software developed in-house v. Sep-2016",,,26,4390584,65.56,4312,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:26:31.555Z","2017-01-18T10:26:31.555Z"
"1773.7002","Mycobacterium tuberculosis strain I0005404-4",,1773,"WGS","I0005404-4",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010470","GCF_001947995.1",,"MQJT00000000",,"Texas A&M University",,"Illumina HiSeq","182.2x","software developed in-house v. Sep-2016",,,14,4385254,65.61,4275,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:21:50.665Z","2017-01-18T10:21:50.665Z"
"1773.7003","Mycobacterium tuberculosis strain I0005730-2",,1773,"WGS","I0005730-2",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010476","GCF_001948045.1",,"MQJZ00000000",,"Texas A&M University",,"Illumina HiSeq","60.2x","software developed in-house v. Sep-2016",,,28,4391292,65.6,4320,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:27:21.678Z","2017-01-18T10:27:21.678Z"
"1773.7004","Mycobacterium tuberculosis strain I0005700-5",,1773,"WGS","I0005700-5",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010473","GCF_001948055.1",,"MQJW00000000",,"Texas A&M University",,"Illumina HiSeq","110.3x","software developed in-house v. Sep-2016",,,17,4401323,65.62,4307,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:21:53.226Z","2017-01-18T10:21:53.226Z"
"1773.7005","Mycobacterium tuberculosis strain I0005434-1",,1773,"WGS","I0005434-1",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010483","GCF_001948075.1",,"MQKG00000000",,"Texas A&M University",,"Illumina HiSeq","64.3x","software developed in-house v. Sep-2016",,,36,4388293,65.59,4317,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:25:38.860Z","2017-01-18T10:25:38.860Z"
"1773.7006","Mycobacterium tuberculosis strain M0025135-6",,1773,"WGS","M0025135-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010479","GCF_001948065.1",,"MQKC00000000",,"Texas A&M University",,"Illumina HiSeq","94.5x","software developed in-house v. Sep-2016",,,24,4418351,65.61,4339,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:25:35.911Z","2017-01-18T10:25:35.911Z"
"1773.7007","Mycobacterium tuberculosis strain C0012430-6",,1773,"WGS","C0012430-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010486","GCF_001948125.1",,"MQKJ00000000",,"Texas A&M University",,"Illumina HiSeq","221.4x","software developed in-house v. Sep-2016",,,22,4399884,65.61,4301,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:23:35.807Z","2017-01-18T10:23:35.807Z"
"1773.7008","Mycobacterium tuberculosis strain I0003126-5",,1773,"WGS","I0003126-5",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010491","GCF_001948135.1",,"MQKN00000000",,"Texas A&M University",,"Illumina HiSeq","106.5x","software developed in-house v. Sep-2016",,,2,4386009,65.6,4271,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:21:45.754Z","2017-01-18T10:21:45.754Z"
"1773.7009","Mycobacterium tuberculosis strain I0001224-0",,1773,"WGS","I0001224-0",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010362","GCF_001948155.1",,"MQGD00000000",,"Texas A&M University",,"Illumina HiSeq","169.1x","software developed in-house v. Sep-2016",,,2,4393709,65.6,4276,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:22:43.973Z","2017-01-18T10:22:43.973Z"
"1773.7010","Mycobacterium tuberculosis strain I0000596-2",,1773,"WGS","I0000596-2",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010359","GCF_001948165.1",,"MQGA00000000",,"Texas A&M University",,"Illumina HiSeq","83.8x","software developed in-house v. Sep-2016",,,48,4384052,65.55,4350,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99,100,,,"Good","2017-01-18T10:27:19.062Z","2017-01-18T10:27:19.062Z"
"1773.7011","Mycobacterium tuberculosis strain I0001410-5",,1773,"WGS","I0001410-5",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010365","GCF_001948205.1",,"MQGG00000000",,"Texas A&M University",,"Illumina HiSeq","131.9x","software developed in-house v. Sep-2016",,,37,4400453,65.59,4323,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:29:34.714Z","2017-01-18T10:29:34.714Z"
"1773.7012","Mycobacterium tuberculosis strain I0002394-0",,1773,"WGS","I0002394-0",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010368","GCF_001948215.1",,"MQGJ00000000",,"Texas A&M University",,"Illumina HiSeq","186.4x","software developed in-house v. Sep-2016",,,7,4377099,65.62,4282,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,1.1,,"Good","2017-01-18T10:22:51.491Z","2017-01-18T10:22:51.491Z"
"1773.7013","Mycobacterium tuberculosis strain I0002176-1",,1773,"WGS","I0002176-1",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010372","GCF_001948225.1",,"MQGN00000000",,"Texas A&M University",,"Illumina HiSeq","602.6x","software developed in-house v. Sep-2016",,,5,4348820,65.59,4249,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:23:16.064Z","2017-01-18T10:23:16.064Z"
"1773.7014","Mycobacterium tuberculosis strain I0002664-6",,1773,"WGS","I0002664-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010375","GCF_001948255.1",,"MQGQ00000000",,"Texas A&M University",,"Illumina HiSeq","88.8x","software developed in-house v. Sep-2016",,,26,4335946,65.6,4257,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.1,100,,,"Good","2017-01-18T10:29:29.702Z","2017-01-18T10:29:29.702Z"
"1773.7015","Mycobacterium tuberculosis strain I0002837-8",,1773,"WGS","I0002837-8",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010378","GCF_001948285.1",,"MQGT00000000",,"Texas A&M University",,"Illumina HiSeq","207.2x","software developed in-house v. Sep-2016",,,5,4381435,65.61,4262,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:25:18.343Z","2017-01-18T10:25:18.343Z"
"1773.7016","Mycobacterium tuberculosis strain I0002687-7",,1773,"WGS","I0002687-7",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010381","GCF_001948295.1",,"MQGW00000000",,"Texas A&M University",,"Illumina HiSeq","38.1x","software developed in-house v. Sep-2016",,,17,4396585,65.61,4312,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:29:57.887Z","2017-01-18T10:29:57.887Z"
"1773.7017","Mycobacterium tuberculosis strain I0003277-6",,1773,"WGS","I0003277-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010385","GCF_001948305.1",,"MQHA00000000",,"Texas A&M University",,"Illumina HiSeq","279.7x","software developed in-house v. Sep-2016",,,14,4380729,65.58,4273,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:27:24.461Z","2017-01-18T10:27:24.461Z"
"1773.7018","Mycobacterium tuberculosis strain I0003569-6",,1773,"WGS","I0003569-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010389","GCF_001948315.1",,"MQHE00000000",,"Texas A&M University",,"Illumina HiSeq","287.6x","software developed in-house v. Sep-2016",,,35,4392204,65.59,4321,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99,100,,,"Good","2017-01-18T10:29:55.170Z","2017-01-18T10:29:55.170Z"
"1773.7019","Mycobacterium tuberculosis strain I0002560-6",,1773,"WGS","I0002560-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010390","GCF_001948365.1",,"MQHF00000000",,"Texas A&M University",,"Illumina HiSeq","43.1x","software developed in-house v. Sep-2016",,,16,4392639,65.59,4304,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,98.9,100,,,"Good","2017-01-18T10:29:52.762Z","2017-01-18T10:29:52.762Z"
"1773.7020","Mycobacterium tuberculosis strain I0002904-6",,1773,"WGS","I0002904-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010393","GCF_001948375.1",,"MQHI00000000",,"Texas A&M University",,"Illumina HiSeq","68.0x","software developed in-house v. Sep-2016",,,44,4406102,65.59,4338,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:29:32.038Z","2017-01-18T10:29:32.038Z"
"1773.7021","Mycobacterium tuberculosis strain I0003297-4",,1773,"WGS","I0003297-4",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010395","GCF_001948385.1",,"MQHK00000000",,"Texas A&M University",,"Illumina HiSeq","556.9x","software developed in-house v. Sep-2016",,,14,4374509,65.58,4275,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,2.1,,"Good","2017-01-18T10:29:27.449Z","2017-01-18T10:29:27.449Z"
"1773.7022","Mycobacterium tuberculosis strain I0000522-8",,1773,"WGS","I0000522-8",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010396","GCF_001948405.1",,"MQHL00000000",,"Texas A&M University",,"Illumina HiSeq","80.4x","software developed in-house v. Sep-2016",,,59,4378876,65.54,4340,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:35:03.783Z","2017-01-18T10:35:03.783Z"
"1773.7023","Mycobacterium tuberculosis strain M0013712-6",,1773,"WGS","M0013712-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010399","GCF_001948445.1",,"MQHO00000000",,"Texas A&M University",,"Illumina HiSeq","216.0x","software developed in-house v. Sep-2016",,,18,4392713,65.57,4293,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:30:25.733Z","2017-01-18T10:30:25.733Z"
"1773.7024","Mycobacterium tuberculosis strain I0002991-3",,1773,"WGS","I0002991-3",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010402","GCF_001948455.1",,"MQHR00000000",,"Texas A&M University",,"Illumina HiSeq","63.5x","software developed in-house v. Sep-2016",,,37,4388343,65.6,4311,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:35:28.193Z","2017-01-18T10:35:28.193Z"
"1773.7025","Mycobacterium tuberculosis strain I0002881-6",,1773,"WGS","I0002881-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010405","GCF_001948465.1",,"MQLS00000000",,"Texas A&M University",,"Illumina HiSeq","92.8x","software developed in-house v. Sep-2016",,,23,4415182,65.61,4331,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:32:09.480Z","2017-01-18T10:32:09.480Z"
"1773.7026","Mycobacterium tuberculosis strain I0004237-9",,1773,"WGS","I0004237-9",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010409","GCF_001948475.1",,"MQLW00000000",,"Texas A&M University",,"Illumina HiSeq","40.2x","software developed in-house v. Sep-2016",,,10,4395114,65.6,4274,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:31:41.579Z","2017-01-18T10:31:41.579Z"
"1773.7027","Mycobacterium tuberculosis strain I0003083-8",,1773,"WGS","I0003083-8",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010412","GCF_001948525.1",,"MQLZ00000000",,"Texas A&M University",,"Illumina HiSeq","500.3x","software developed in-house v. Sep-2016",,,5,4401631,65.61,4280,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:33:32.832Z","2017-01-18T10:33:32.832Z"
"1773.7028","Mycobacterium tuberculosis strain M0016693-5",,1773,"WGS","M0016693-5",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010415","GCF_001948535.1",,"MQMC00000000",,"Texas A&M University",,"Illumina HiSeq","975.6x","software developed in-house v. Sep-2016",,,9,4405574,65.6,4308,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,,,"Good","2017-01-18T10:34:18.234Z","2017-01-18T10:34:18.234Z"
"1773.7029","Mycobacterium tuberculosis strain M0016824-6",,1773,"WGS","M0016824-6",,,,,,,,"2017-01-11T00:00:00Z",,"PRJNA343736","SAMN06010418","GCF_001948545.1",,"MQHT00000000",,"Texas A&M University",,"Illumina HiSeq","114.3x","software developed in-house v. Sep-2016",,,8,4379835,65.63,4271,,,"patient",,"2012-01-01","Peru","Peru: Lima",,,,,,"Human, Homo sapiens",,,"tuberculosis",,,,,,,,,,,,,,,,"Clinical isolates of M. tuberculosis from Lima, Peru","collected_by:Roger Calderon",99.5,99.3,100,2.1,,"Good","2017-01-18T10:33:30.803Z","2017-01-18T10:33:30.803Z"
